Row_ID,Variation,Query,True_Label,Prediction,Is_Correct,Image_Path
row_8826,Selective Blur,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The chart shows that France experienced a 38.8% increase in WhatsApp downloads during the first quarter of 2021.',True,data/row_8826/Selective_Blur.png
row_8826,Highlighted Intersections,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,"answer='46.55%' explanation='The image shows the increase in WhatsApp downloads in various countries, with France having an increase of 46.55% in the first quarter of 2021 compared to the previous quarter.'",False,data/row_8826/Highlighted_Intersections.png
row_8826,Dominant Colors,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The increase in downloads of WhatsApp in France in the first quarter of 2021 was 38.8% compared to the previous quarter. This is indicated by the length of the bar corresponding to France in the chart.',True,data/row_8826/Dominant_Colors.png
row_8826,Quantized Colors,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The chart shows that the increase in downloads of WhatsApp in France in the first quarter of 2021 was 38.8% compared to the previous quarter.',False,data/row_8826/Quantized_Colors.png
row_8826,Padded,What was the increase in downloads of WhatsApp in France in the first quarter of 2021?,38.8,answer='38.8%' explanation='The chart indicates a 38.8% increase in WhatsApp downloads in France during the first quarter of 2021 compared to the previous quarter.',True,data/row_8826/Padded.png
row_14951,Baseline,What was the global area of fresh fruit harvested in 2019?,64.4,answer='Around 65 million hectares.' explanation='The bar for 2019 in the chart corresponds to approximately 65 million hectares harvested globally for fresh fruit.',False,data/row_14951/Baseline.png
row_14951,Black and White,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='Around 65 million hectares.' explanation='The bar chart indicates that the harvested area of fresh fruits globally in 2019 was approximately 65 million hectares, based on the y-axis values.'",True,data/row_14951/Black_and_White.png
row_14951,Vertically Stretched,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 72 million hectares.' explanation='The bar corresponding to the year 2019 on the graph represents approximately 72 million hectares of fresh fruit harvested globally.',False,data/row_14951/Vertically_Stretched.png
row_14951,Horizontally Stretched,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='75 million hectares.' explanation='The bar chart shows harvested areas in million hectares from 1990 to 2019, and the 2019 level appears to be at 75 million hectares.'",False,data/row_14951/Horizontally_Stretched.png
row_14951,Squeezed Vertically,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='Approximately 75 million hectares.' explanation='The data in the bar chart shows that in 2019, the harvested area for fresh fruit was about 75 million hectares globally.'",False,data/row_14951/Squeezed_Vertically.png
row_14951,Squeezed Horizontally,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='The global area of fresh fruit harvested in 2019 was approximately 70 million hectares.' explanation='The bar for 2019 on the chart represents the harvested area in million hectares, and it aligns with the 70 mark.'",False,data/row_14951/Squeezed_Horizontally.png
row_14951,Increased Saturation,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='Around 62 million hectares.' explanation='Based on the bar chart, the global area of fresh fruit harvested in 2019 appears to be approximately 62 million hectares.'",False,data/row_14951/Increased_Saturation.png
row_14951,Decreased Saturation,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='The global area of fresh fruit harvested in 2019 was approximately 71 million hectares.' explanation='The bar chart shows the harvest area from 1990 to 2019. For 2019, it indicates an area of about 71 million hectares.'",False,data/row_14951/Decreased_Saturation.png
row_14951,Increased Brightness,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='77 million hectares' explanation='The chart shows harvested area in million hectares from 2000 to 2020, with 2019 at 77 million hectares.'",False,data/row_14951/Increased_Brightness.png
row_14951,Decreased Brightness,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 71 million hectares.' explanation='The chart indicates that the global area of fresh fruit harvested in 2019 was approximately 71 million hectares.',False,data/row_14951/Decreased_Brightness.png
row_14951,Increased Contrast,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='Approximately 70 million hectares.' explanation='The chart shows the global area of fresh fruit harvested from 1990 to 2019 in million hectares. For 2019, it is estimated to be around 70 million hectares based on the bar height.'",False,data/row_14951/Increased_Contrast.png
row_14951,Decreased Contrast,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='About 66 million hectares.' explanation='In 2019, the harvested area for fresh fruit globally was approximately 66 million hectares, as indicated by the chart provided.'",False,data/row_14951/Decreased_Contrast.png
row_14951,Increased Sharpness,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 66 million hectares.' explanation='The bar chart shows the harvested area for 2019 reaching approximately 66 million hectares.',False,data/row_14951/Increased_Sharpness.png
row_14951,Decreased Sharpness,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 60 million hectares.' explanation='The bar for 2019 on the graph shows a harvested area of approximately 60 million hectares.',False,data/row_14951/Decreased_Sharpness.png
row_14951,Adaptive Threshold,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 64 million hectares.' explanation='The graph indicates that in 2019 the global area of fresh fruit harvested was approximately 64 million hectares.',False,data/row_14951/Adaptive_Threshold.png
row_14951,Selective Blur,What was the global area of fresh fruit harvested in 2019?,64.4,answer='Around 70 million hectares.' explanation='The bar for 2019 on the graph shows a value slightly above 70 million hectares for the area of fresh fruit harvested globally.',False,data/row_14951/Selective_Blur.png
row_14951,Highlighted Intersections,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='73 million hectares.' explanation='The graph indicates that in 2019, the harvested area of fresh fruit was approximately 73 million hectares globally.'",False,data/row_14951/Highlighted_Intersections.png
row_14951,Dominant Colors,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='About 66 million hectares.' explanation='The graph shows the global harvested area for fresh fruit from 1990 to 2019. For 2019, the bar reaches approximately 66 million hectares.'",False,data/row_14951/Dominant_Colors.png
row_14951,Quantized Colors,What was the global area of fresh fruit harvested in 2019?,64.4,answer='About 64 million hectares.' explanation='The bar for 2019 indicates a harvested area of approximately 64 million hectares according to the chart.',False,data/row_14951/Quantized_Colors.png
row_14951,Padded,What was the global area of fresh fruit harvested in 2019?,64.4,"answer='Around 70 million hectares.' explanation='The graph shows the global harvested area of fresh fruit from 1990 to 2019, with the area in 2019 being approximately 70 million hectares.'",False,data/row_14951/Padded.png
row_20989,Baseline,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies were born in the EU in 2017.' explanation='The chart shows the number of live births in millions across various years, with 5.07 million marked for 2017.'",True,data/row_20989/Baseline.png
row_20989,Black and White,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million.' explanation='The graph shows that in 2017, 5.07 million babies were born in the European Union.'",True,data/row_20989/Black_and_White.png
row_20989,Vertically Stretched,How many babies were born in the European Union in 2017?,5.07,"answer='Approximately 5.07 million babies were born.' explanation='The chart shows the number of live births in the European Union for each year. In 2017, the value is approximately 5.07 million.'",True,data/row_20989/Vertically_Stretched.png
row_20989,Horizontally Stretched,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies were born in the European Union in 2017.' explanation='The chart indicates the number of live births in the European Union, showing 5.07 million for the year 2017.'",True,data/row_20989/Horizontally_Stretched.png
row_20989,Squeezed Vertically,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies.' explanation='The chart shows the number of live births in millions each year. For 2017, it indicates 5.07 million births in the EU.'",True,data/row_20989/Squeezed_Vertically.png
row_20989,Squeezed Horizontally,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million' explanation='The chart shows the number of live births in the European Union for each year. In 2017, the number is shown as 5.07 million.'",True,data/row_20989/Squeezed_Horizontally.png
row_20989,Increased Saturation,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies were born in 2017.' explanation='The chart indicates the number of live births in millions for each year. For 2017, it shows 5.07 million births.'",False,data/row_20989/Increased_Saturation.png
row_20989,Decreased Saturation,How many babies were born in the European Union in 2017?,5.07,answer='5.07 million babies were born in the EU in 2017.' explanation='The bar corresponding to 2017 shows approximately 5.07 million live births in the European Union.',False,data/row_20989/Decreased_Saturation.png
row_20989,Increased Brightness,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies were born.' explanation='The chart indicates the number of live births in the EU for each year. For 2017, it shows 5.07 million births.'",True,data/row_20989/Increased_Brightness.png
row_20989,Decreased Brightness,How many babies were born in the European Union in 2017?,5.07,"answer='5.07 million babies were born in 2017.' explanation='The chart shows the number of live births in the European Union from 2009 to 2019. In 2017, the number was 5.07 million.'",True,data/row_20989/Decreased_Brightness.png
